ТОВАРЫ
AS180W/W;ASTRO Стол переговоров L180;;180x120xh76;БЕЛЫЙ;0;443;0;2;0; ;55;0,083;DS17;Т139438;Т120676;;0;5;Целое;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
AS180W/D;ASTRO Стол переговоров L180;;180x120xh76;ДУБ СВЕТЛЫЙ/БЕЛЫЙ;0;443;0;9;0; ;55;0,083;DS17;Т139439;;;0;8;Целое;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
AS120W/D;ASTRO Стол переговоров D120;;d120xh76;ДУБ СВЕТЛЫЙ/БЕЛЫЙ;0;355;0;1;1; ;45;0,063;DS17;Т139443;;;0;14;Целое;СТОЛПЕРЕГ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
AS120W/W;ASTRO Стол переговоров D120;;d120xh76;БЕЛЫЙ;0;355;0;1;1; ;45;0,063;DS17;Т139444;Т120092;;0;21; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
710/15DD/15DD;LAVA Стеллаж H.121;;80x44xH.121;ТАБАК;0;225;15 075;14;14; ;48;0,1;DS17;Т139598;Т136499;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
710/23/23;LAVA Стеллаж H.121;;80x44xH.121;ГАВАНА;0;225;15 075;15;15; ;48;0,1;DS17;Т139599;Т136500;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
710/17/17;TERRA Стеллаж H.121;;80x44xH.121;МАЛИ;0;177;11 859;10;10; ;48;0,1;DS17;Т139600;Т136501;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
710/31/31;TERRA Стеллаж H.121;;80x44xH.121;КАПУЧИНО;0;177;11 859;10;10; ;48;0,1;DS17;Т139601;Т136502;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
Pinko Mesh cast MH YI363 Arms;PINKO MESH  Кресло на колесах;;54х48хh87;ЧЕРН/СЕРЫЙ/ХРОМ;0;187;0;92;2; ;7,5;0,16;DS17;Т139754;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
Pinko Mesh cast MH YI363  Arms+WT;PINKO MESH Кресло, колес, стол;;54х48хh87;ЧЕРН/СЕРЫЙ/ХРОМ;0;199;0;39;39; ;7,5;0,16;DS17;Т139755;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
Pinko Mesh  4legs MH YI363 Arms;PINKO MESH Кресло на 4х опорах;;54х48хh82;ЧЕРН/СЕРЫЙ/ХРОМ;0;177;0;33;33; ;7,5;0,16;DS17;Т139756;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
Pinko Mesh 4legs MH YI363 Arms+WT;PINKO MESH Кресло, опоры, стол;;54х48хh82;ЧЕРН/СЕРЫЙ/ХРОМ;0;189;0;19;19; ;7,5;0,16;DS17;Т139757;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
122/15DD/85/15DD;LAVA Стол письменный 200;;200х95хH.76;ТАБАК/ЧЕРНЫЙ ГЛЯНЕЦ;0;675;45 225;1;0; ;144;0,52;DS17W;Т140049;Т136181;;0;0;Целое;СТОЛПИСЬМ;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
151 7158/02/D36;HighLine Шкаф д.бумаг с гардер;;210х50х159,1;ЧЕРН.СТЕКЛ;0;3 769;0;6;6; ;188,92;0,46;DS14O;Т140094;Т100808;;0;0;Целое;ШКАФ;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
MP160 V3V2;FE/RO Передняя панель стол 160;;140x1,8xh40;ВЕНГЕ;0;43;2 881;5;5; ;0;0;DS17W;Т140238;Т137430;;0;0;Части;СТОЛЭЛЕМ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
JOB 661 2D Alum MH YI363;JOB Кресло синхро, 2D, алюм;;50/63x43xH94-103;СЕРЫЙ;0;347;0;0;0; ;19;0,17;DS17Q;Т140263;;;0;0;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;2D;синхро;ткань;СЕРЫЙ;;ProfOffice;
JOB 661 3D Alum MH YI363;JOB Кресло синхро, 3D, алюм;;50/63x43xH94-103;СЕРЫЙ;0;356;0;0;0; ;19;0,17;DS17Q;Т140264;;;0;0;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;3D;синхро;ткань;СЕРЫЙ;;ProfOffice;
JOB 661 2D Alum MH YI363 headrest;JOB Кресло синх,2D, алюм, подг;;50/63x43xH94-103;СЕРЫЙ;0;376;0;0;0; ;19;0,17;DS17Q;Т140265;;;0;0;Целое;КРЕСЛО;;;черный;Да;Нет;Нет;2D;синхро;ткань;СЕРЫЙ;;ProfOffice;
JOB 661 3D Alum MH YI363 headrest;JOB Кресло синх,3D, алюм, подг;;50/63x43xH94-103;СЕРЫЙ;0;385;0;0;0; ;19;0,17;DS17Q;Т140266;;;0;0;Целое;КРЕСЛО;;;черный;Да;Нет;Нет;3D;синхро;ткань;СЕРЫЙ;;ProfOffice;
PLAY 661 3D black MH YI009;PLAY Кресло синх,3D,черн, черн;;50/63x46x104-113;ЧЕРНЫЙ;0;358;0;0;0; ;15,2;0,17;DS17Q;Т140272;;;0;0;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;3D;синхро;ткань;ЧЕРНЫЙ;;ProfOffice;
PLAY 661 3D black MH YI363;PLAY Кресло синх,3D, черн, сер;;50/63x46x104-113;СЕРЫЙ/ЧЕРНЫЙ;0;358;0;0;0; ;15,2;0,17;DS17Q;Т140273;;;0;0;Целое;КРЕСЛО;;;черный;Нет;Нет;Нет;3D;синхро;ткань;СЕРЫЙ;;ProfOffice;
PLAY W 661 2DW Alum MH YI009;PLAY W Кресло синх, алюм, черн;;50/63x46x104-113;БЕЛ/ЧЕРН/АЛЮМ;0;429;0;0;0; ;15,2;0,17;DS17Q;Т140276;;;0;0;Целое;КРЕСЛО;;;белый;Да;Нет;Нет;2D;синхро;ткань;ЧЕРНЫЙ;;ProfOffice;
PLAY W 661 2DW black MH YI009;PLAY W Кресло синх, черн, черн;;50/63x46x104-113;БЕЛЫЙ/ЧЕРН;0;400;0;0;0; ;15,2;0,17;DS17Q;Т140277;;;0;0;Целое;КРЕСЛО;;;белый;Нет;Нет;Нет;2D;синхро;ткань;ЧЕРНЫЙ;;ProfOffice;
PLAY Headrest MH YI363;PLAY Подголов. кресла серый;;;ЧЕРНО-СЕРАЯ;0;29;0;0;0; ;0,74;0,01;DS17Q;Т140283;;;0;175;Части;КРЕСЛО;;;черный;Нет;Нет;Нет; ; ;ткань;СЕРЫЙ;;ProfOffice;
PLAY W Headrest MH YI009;PLAY W Подголовник кресла черн;;;БЕЛЫЙ/ЧЕРНЫЙ;0;45;0;0;0; ;0,7;0,01;DS17Q;Т140285;;;0;0;Части;КРЕСЛО;;;белый;Да;Нет;Нет; ; ;ткань;ЧЕРНЫЙ;;ProfOffice;
Urban 4legs MH YI009;URBAN Кресло 4 опоры, ткань;;56x57xh82;ЧЕРНЫЙ/ХРОМ;0;179;0;8;8; ;10;0,34;DS17;Т140337;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
Urban Mesh 4legs MH YI009;URBAN MESH Кресло 4 опор,ткань;;56x57xh82;ЧЕРНЫЙ/ХРОМ;0;179;0;2;2; ;10;0,34;DS17;Т140339;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
Well_seat 4leg Dollaro 501 black;WELL_SEAT Кресло посет 4 опоры;;55x54xh93;ЧЕРНЫЙ/ХРОМ;0;231;0;19;19; ;13;0,34;DS17;Т140340;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
704/23.07/23/23;LAVA Шкаф для бумаг H.198;;80x44xH.198;ГАВАНА;0;465;31 155;15;15; ;99;0,21;DS17;Т140862;Т136485;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
702/23.07/23/23;LAVA Гардероб L.80;;80x44xH.198;ГАВАНА;0;427;28 609;17;13; ;84;0,19;DS17;Т140863;Т136479;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
702/17.07/17/17;TERRA Гардероб L.80;;80x44xH.198;МАЛИ;0;325;21 775;24;24; ;84;0,19;DS17;Т140864;Т136480;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
702/31.07/31/31;TERRA Гардероб L.80;;80x44xH.198;КАПУЧИНО;0;325;21 775;4;0; ;84;0,19;DS17;Т140865;Т136481;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
704/17.07/17/17;TERRA Шкаф для бумаг H.198;;80x44xH.198;МАЛИ;0;355;23 785;15;15; ;99;0,21;DS17;Т140866;Т136486;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
302/17/01.07;TERRA Сервисная тумба,3ящ+полк;;158x50xH.63;МАЛИ;0;367;24 589;10;9; ;76;0,152;DS17;Т140902;Т136458;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
302/31/01.07;TERRA Сервисная тумба,3ящ+полк;;158x50xH.63;КАПУЧИНО;0;367;24 589;12;11; ;76;0,152;DS17;Т140906;Т136459;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
RO160 CH/V3V2;ROTONDA Стол L160 хром;;160x90xh77;ВЕНГЕ/ХРОМ;0;811;54 337;7;0; ;46;0,13;DS17;Т140974;;;0;12; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
RO180 CH/V3V2;ROTONDA Стол L180 хром;;180x90xh77;ВЕНГЕ/ХРОМ;0;859;57 553;1;1; ;54;0,16;DS17;Т140975;;;0;13; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
RO200 CH/V3V2;ROTONDA Стол L200 хром;;200x90xh77;ВЕНГЕ/ХРОМ;0;881;59 027;2;1; ;60;0,18;DS17;Т140976;;;0;23; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
RO160 CH/DHDH;ROTONDA Стол L160 хром;;160x90xh77;ДУБ СВЕТЛЫЙ/ХРОМ;0;811;54 337;0;0; ;46;0,13;DS17;Т140980;;;0;20; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
RO180 CH/DHDH;ROTONDA Стол L180 хром;;180x90xh77;ДУБ СВЕТЛЫЙ/ХРОМ;0;859;57 553;0;0; ;54;0,16;DS17;Т140981;;;0;16; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
RO200 CH/DHDH;ROTONDA Стол L200 хром;;200x90xh77;ДУБ СВЕТЛЫЙ/ХРОМ;0;881;59 027;3;3; ;60;0,18;DS17;Т140982;;;0;21; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
RO100 CH/V3V2;ROTONDA Приставка 100x60 хром;;100x60xh77;ВЕНГЕ/ХРОМ;0;417;27 939;6;5; ;28;0,09;DS17;Т140983;;;0;5; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
RO100 CH/DHDH;ROTONDA Приставка 100x60 хром;;100x60xh77;ДУБ СВЕТЛЫЙ/ХРОМ;0;417;27 939;4;4; ;28;0,09;DS17;Т140984;;;0;13; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
702/15DD.09/15DD/15DD;LAVA Гардероб L.80;;80x44xH.198;ТАБАК;0;427;28 609;10;10; ;84;0,19;DS17;Т141046;Т136234;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
0047517;FLAT Комплект подвесов;;150 x 150x 50 мм;СЕРЫЙ;0;11;0;152;152; ;0,2;0,001;DS17;Т141084;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Havells Sylvania;
401/31/31;TERRA Брифинг-приcтавка;;140x80xH.76;КАПУЧИНО;0;221;14 807;15;15; ;60,4;0,21;DS17;Т141144;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
704/15DD.09/15DD/15DD;LAVA Шкаф для бумаг H.198;;80x44xH.198;ТАБАК;0;465;31 155;4;4; ;99;0,21;DS17;Т141228;Т136236;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
704/31.07/31/31;TERRA Шкаф для бумаг H.198;;80x44xH.198;КАПУЧИНО;0;355;23 785;4;4; ;99;0,21;DS17;Т141229;Т136487;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
401/17/17;TERRA Брифинг-приcтавка;;140x80xH.76;МАЛИ;0;221;14 807;11;11; ;60,4;0,21;DS17;Т141241;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
53414;ANOUK White настольная лампа8W;;40x35x13 cm;БЕЛЫЙ;0;99;0;17;15; ;0,8;0,006;DS17N;Т141478;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Faro Barcelona;
52058;LENA светильник настольный LED;;11.5x22x48.5см;ЧЕРНЫЙ;0;65;0;19;19; ;1,5;0,004;DS17N;Т141479;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Faro Barcelona;
28388 Faro;HOSHI настольный св-к LED;;d=26, h=40cm;ЧЕРНЫЙ/МЕДНЫЙ;0;299;0;8;8; ;3;0,07;DS17N;Т141480;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Faro Barcelona;
CPL glass;CAPELLA кофейный стол, стекло;;480*480*8;СТЕКЛ/ХРОМ;0;221;0;8;1; ;0;0,15;DS17N;Т141482;;;0;32;Целое;СТОЛКОФ;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
VISPO 1 Dakota black Dollaro 501 black stitch 1;VISPO кресло, кожа черная;;92*88*68;ЧЕРНЫЙ;0;1 189;0;5;5; ;40;0,6;DS17NQ;Т141593;;;0;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
VISPO 2 Dakota black Dollaro 501 black stitch 1;VISPO 2м диван, кожа черная;;187*88*68;ЧЕРНЫЙ;0;1 887;0;3;2; ;56;1,25;DS17NQ;Т141594;;;0;0;Целое;МЯГК;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
195 7010/RC/02/P;COTTO Шкаф H.80;;100x44xH.79,5;ДУБ ЖЖЕНЫЙ/ЧЕРНЫЙ;0;955;0;4;2; ;50;0,12;DS17N;Т141972;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
195 7210/RC/02/P;COTTO Шкаф H.156;;100x44xH.156,5;ДУБ ЖЖЕНЫЙ/ЧЕРНЫЙ;0;1 687;0;8;5; ;89;0,25;DS17N;Т141973;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
195 7211/RC/02/P;COTTO Гардероб H.156;;100x44xH.156,5;ДУБ ЖЖЕНЫЙ/ЧЕРНЫЙ;0;1 727;0;7;3; ;81;0,24;DS17N;Т141974;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
195 8102 RC;COTTO Топ для шкафа L.100;;100x44x1,8;ДУБ ЖЖЕНЫЙ;0;289;0;2;2; ;7;0,03;DS17N;Т141975;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
195 8106 RC;COTTO Топ для шкафа L.200;;200x44x1,8;ДУБ ЖЖЕНЫЙ;0;581;0;4;2; ;13,5;0,06;DS17N;Т141976;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
0047440;START FLAT PANEL 600 40W/4000К;;595 x 595 x 10,5;БЕЛЫЙ;0;87;0;81;81; ;3,86;0,022;DS16O;Т141977;Т145637;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Havells Sylvania;
195 7602 RC;COTTO Боковые панели H.80;;80x44x1,8;ДУБ ЖЖЕНЫЙ;0;455;0;4;2; ;10;0,02;DS17N;Т141978;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
195 7608 RC;COTTO Боковые панели H.156;;156x44x1,8;ДУБ ЖЖЕНЫЙ;0;819;0;8;6; ;20;0,05;DS17N;Т141979;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
0047438;START FLAT PANEL 1200 45W/4000;;1200 x 300 x 10,5;БЕЛЫЙ;0;127;0;66;66; ;4,722;0,025;DS17;Т141981;Т145636;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Havells Sylvania;
96665586;AMY 150 LED 1500 840 св-к встр;;d=167 (150) h=100;БЕЛЫЙ;0;37;0;25;25; ;0,402;0,002;DS17N;Т141984;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Zumtobel;
195 8223/02;COTTO Цоколь шкафа L.100;;100x42x2,5;ЧЕРНЫЙ;0;81;0;26;16; ;2,18;0,02;DS17N;Т141995;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Sinetica;
921 010/15DD;LAVA/FE/RO Столешн L.160 унив.;;160х90хH.3,8;ТАБАК;0;149;9 983;10;4; ;36,4;0,068;DS17W;Т142001;Т142001;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
921 010/23;LAVA/FE/RO Столешн L.160 унив.;;160х90хH.3,8;ГАВАНА;0;149;9 983;4;4; ;36,4;0,068;DS17W;Т142003;Т142003;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
921 010/17;TERRA/FE/RO Столешн L.160 унив;;160х90хH.3,8;МАЛИ;0;119;7 973;10;10; ;36,4;0,068;DS17W;Т142004;Т142004;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
921 010/31;TERRA/FE/RO Столешн L.160 унив;;160х90хH.3,8;КАПУЧИНО;0;119;7 973;10;10; ;36,4;0,068;DS17W;Т142005;Т142005;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
921 011/15DD;LAVA/FE/RO Столешн L.200 унив.;;200х90хH.3,8;ТАБАК;0;177;11 859;2;2; ;45,4;0,084;DS17W;Т142006;Т142006;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
921 011/23;LAVA/FE/RO Столешн L.200 унив.;;200х90хH.3,8;ГАВАНА;0;177;11 859;1;1; ;45,4;0,084;DS17W;Т142007;Т136637;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
921 011/17;TERRA/FE/RO Столешн L.200 унив;;200х90хH.3,8;МАЛИ;0;141;9 447;8;8; ;45,4;0,084;DS17W;Т142008;Т142008;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
921 011/31;TERRA/FE/RO Столешн L.200 унив;;200х90хH.3,8;КАПУЧИНО;0;141;9 447;8;7; ;45,4;0,084;DS17W;Т142009;Т142009;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Involux;
SUIT MB SU68B-114-BB-B-2;Кресло Suit-MB черное;;53х70хh100;ЧЕРНЫЙ;0;397;0;316;316; ;19,5;0,19;DS17N;Т142158;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;Asis;
SUIT orange mesh MSS004;Suit-MB Сетка кресла orange;;;ОРАНЖ;0;10;0;24;24; ;0,23;0,0001;DS17N;Т142159;;;0;0;Части;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;Asis;
SUIT green mesh MSS007;Suit-MB Сетка кресла green;;;ЗЕЛЕНЫЙ;0;10;0;47;47; ;0,23;0,0001;DS17N;Т142160;;;0;0;Части;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;Asis;
Skin White Dakota black;SKIN W Кресло посет черн кожа;;55x62xh92;ЧЕРНЫЙ/БЕЛЫЙ;0;311;0;60;1; ;12,5;0,25;DS17;Т142187;;;0;0;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
Skin White MH YI363;SKIN W Кресло посет, сер.ткань;;55x62xh92;БЕЛЫЙ/СЕРЫЙ/ЧЕРНЫЙ;0;295;0;21;21; ;12,5;0,25;DS17Q;Т142293;;;0;227;Целое;КРЕСЛО;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
918.041;HDMI 2.0 модуль слаботочный;;;ЧЕРНЫЙ;0;33;0;75;42; ;0,05;0,0003;DS17;Т142482;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Bachmann;
101 102 FLO 07;EXE Стол письменный 180 хром;;180x90xH.76;ДУБ ФЛОРЕ;0;989;0;14;12; ;58;0,15;DS17N;Т142522;;;0;11; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 401 FLO 07;EXE Приставка L.100x60 хром;;100x60xH.76;ДУБ ФЛОРЕ;0;479;0;18;17; ;26;0,06;DS17N;Т142524;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 102 FLO;EXE Передняя панель стол 180;;160x40x2.5;ДУБ ФЛОРЕ;0;139;0;23;21; ;11,5;0,03;DS17N;Т142525;;;0;3; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 502 FLO;EXE Тумба 3 ящика, 1 дверь;;86х58хh.63;ДУБ ФЛОРЕ;0;995;0;1;0; ;65;0,23;DS17N;Т142526;Т142526;;0;17; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 501 FLO;EXE Тумба 3 ящика;;44х58хh.63;ДУБ ФЛОРЕ;0;595;0;3;2; ;38;0,17;DS17N;Т142527;Т142527;;0;12; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
TSCR140F Silver BORA;TOUR Экран ткань 140 см;;140х46х1,8;СЕРЫЙ;0;55;3 685;26;19; ;9;0,016;DS17;Т142528;;;0;0;Части;ЭКРАН;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 711 FLO;EXE Шкаф H.82;;82x40xH.82;ДУБ ФЛОРЕ;0;451;0;1;1; ;51;0,11;DS17N;Т142529;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
TSCR140F  KITON 01;TOUR Экран ткань 140 см;;140х46х1,8;БЕЖЕВЫЙ;0;55;3 685;30;30; ;9;0,016;DS17;Т142530;;;0;5;Части;ЭКРАН;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
TSCR160F Silver BORA;TOUR Экран ткань 160 см;;160х46х1,8;СЕРЫЙ;0;65;4 355;3;2; ;10;0,018;DS17;Т142531;;;0;0;Части;ЭКРАН;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
TSCR160F  KITON 01;TOUR Экран ткань 160 см;;160х46х1,8;БЕЖЕВЫЙ;0;65;4 355;19;15; ;10;0,018;DS17;Т142532;;;0;4;Части;ЭКРАН;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
TSCR140BF Silver BORA;TOUR Экран ткань 140 бенч;;127х46х1,8;СЕРЫЙ;0;51;3 417;5;1; ;8;0,014;DS17;Т142533;;;0;1;Части;ЭКРАН;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
TSCR140BF KITON 01;TOUR Экран ткань 140 бенч;;127х46х1,8;БЕЖЕВЫЙ;0;51;3 417;36;29; ;8;0,014;DS17;Т142534;;;0;5;Части;ЭКРАН;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
TSCR160BF Silver BORA;TOUR Экран ткань 160 бенч;;147х46х1,8;СЕРЫЙ;0;61;4 087;29;14; ;9;0,016;DS17;Т142535;;;0;0;Части;ЭКРАН;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 715 FLO;EXE Шкаф для бумаг H.197;;82x40xH.197;ДУБ ФЛОРЕ;0;859;0;1;1; ;121;0,27;DS17N;Т142536;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
TSCR160BF KITON 01;TOUR Экран ткань 160 бенч;;147х46х1,8;БЕЖЕВЫЙ;0;61;4 087;18;18; ;9;0,016;DS17;Т142537;;;0;4;Части;ЭКРАН;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 714 FLO;EXE Шкаф комбинированный H.197;;82x40xH.197;ДУБ ФЛОРЕ;0;977;0;1;0; ;142;0,31;DS17N;Т142539;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 716 FLO;EXE Гардероб H.197;;82x40xH.197;ДУБ ФЛОРЕ;0;817;0;1;1; ;106;0,25;DS17N;Т142540;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
SCRside Silver BORA;TOUR Экран боковой;;86/71*51*3;СЕРЫЙ;0;45;3 015;21;11; ;6;0,015;DS17;Т142541;;;0;1;Части;ЭКРАН;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
SCRside KITON 01;TOUR Экран боковой;;86/71*51*3;БЕЖЕВЫЙ;0;45;3 015;22;22; ;6;0,015;DS17;Т142542;;;0;8;Части;ЭКРАН;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
seat Ped  Silver BORA;TOUR Подушка на тумбу;;41*50*4;СЕРЫЙ;0;33;2 211;2;2; ;4;0,008;DS17;Т142543;;;0;0;Части;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
seat Ped KITON 01;TOUR Подушка на тумбу;;41*50*4;БЕЖЕВЫЙ;0;33;2 211;20;20; ;4;0,008;DS17;Т142544;;;0;0;Части;ТУМБА;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 901 FLO 07;EXE Стол для переговоров Хром;;220x120xH.76;ДУБ ФЛОРЕ;0;1 051;0;7;7; ;79;0,18;DS17N;Т142545;;;0;4; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
53415;ANOUK Black настольная лампа8W;;40x35x13 cm;ЧЕРНЫЙ;0;99;0;8;6; ;0,8;0,006;DS17N;Т142593;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;Faro Barcelona;
101 102 MAR 07;EXE Стол письменный 180 хром;;180x90xH.76;ОРЕХ МАРОНЕ/ХРОМ;0;989;0;7;6; ;58;0,13;DS17N;Т142637;;;0;7; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 401 MAR 07;EXE Приставка L.100x60 хром;;100x60xH.76;ОРЕХ МАРОНЕ/ХРОМ;0;479;0;1;1; ;26;0,06;DS17N;Т142638;;;0;10; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 202 MAR;EXE Передняя панель стол 180;;160x40x2.5;ОРЕХ МАРОНЕ;0;139;0;11;10; ;11,5;0,03;DS17NZ;Т142639;Т142639;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 502 MAR;EXE Тумба 3 ящика, 1 дверь;;86х58хh.63;ОРЕХ МАРОНЕ;0;995;0;0;0; ;65;0,23;DS17N;Т142640;Т142640;;0;22; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 501 MAR;EXE Тумба 3 ящика;;44х58хh.63;ОРЕХ МАРОНЕ;0;595;0;1;0; ;38;0,17;DS17N;Т142641;Т142641;;0;12; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
101 711 MAR;EXE Шкаф H.82;;82x40xH.82;ОРЕХ МАРОНЕ;0;451;0;3;2; ;51;0,11;DS17N;Т142642;;;0;0; ;;;; ;Нет;Нет;Нет; ; ; ;;;ProfOffice;
